entity_id,region_name,country_name,revenue,overall_score,environmental_score,social_score,governance_score,target_scope_1,target_scope_2,nace_level_1_name,nace_level_2_name,revenue_pct,activity_type,env_score_adjustment
2041,Northern America,United States of America,4210000000,2.451,2.86,2.093,2.143,38175,79809,Information and communication,Telecommunications,0.672,Operation,Operation
3395,Northern America,United States of America,37300000000,3.824,4.798,3.703,2.214,1712,82042,Transportation And Storage,Land transport and transport via pipelines,0.42498413,N/A,N/A
3395,Northern America,United States of America,37300000000,3.824,4.798,3.703,2.214,1712,82042,Transportation And Storage,Postal and courier activities,0.163675867,N/A,N/A
3395,Northern America,United States of America,37300000000,3.824,4.798,3.703,2.214,1712,82042,Information and communication,Publishing activities,0.411340003,N/A,N/A
2739,Northern America,United States of America,6929249000,3.115,3.74,3.406,1.643,101923,84032,Manufacturing,Manufacture of wearing apparel,1,End-use,End-use
1302,Western Europe,Luxembourg,828400000,3.009,3.032,2.961,3.024,4282,84778,Manufacturing,Manufacture of rubber and plastic products,0.255,Raw materials,Raw materials
1302,Western Europe,Luxembourg,828400000,3.009,3.032,2.961,3.024,4282,84778,Manufacturing,Manufacture of rubber and plastic products,0.255,Operation,Operation
1302,Western Europe,Luxembourg,828400000,3.009,3.032,2.961,3.024,4282,84778,Manufacturing,Other manufacturing,0.745,Raw materials,Raw materials
1302,Western Europe,Luxembourg,828400000,3.009,3.032,2.961,3.024,4282,84778,Manufacturing,Other manufacturing,0.745,Operation,Operation
60,Western Europe,Italy,787000000,1.902,1.34,2.9,1.714,416298,85145,Manufacturing,Manufacture of paper and paper products,1,N/A,N/A
1334,Western Europe,Netherlands,2791300000,2.467,2.655,2.218,2.429,21100,86300,Manufacturing,"Manufacture of computer, electronic and optical products",0.140809915,Manufacturing,Manufacturing
1334,Western Europe,Netherlands,2791300000,2.467,2.655,2.218,2.429,21100,86300,Information and communication,"Programming, broadcasting, news agency and other content distribution activities",0.140809915,Manufacturing,Manufacturing
1334,Western Europe,Netherlands,2791300000,2.467,2.655,2.218,2.429,21100,86300,Information and communication,Telecommunications,0.71838017,Manufacturing,Manufacturing
1929,Northern America,United States of America,7940000000,3.381,4.508,3.198,1.571,51376,87920,Manufacturing,"Manufacture of computer, electronic and optical products",0.159907641,N/A,N/A
1929,Northern America,United States of America,7940000000,3.381,4.508,3.198,1.571,51376,87920,Manufacturing,Manufacture of electrical equipment,0.165449202,N/A,N/A
1929,Northern America,United States of America,7940000000,3.381,4.508,3.198,1.571,51376,87920,Manufacturing,Manufacture of machinery and equipment n.e.c.,0.177413938,N/A,N/A
1929,Northern America,United States of America,7940000000,3.381,4.508,3.198,1.571,51376,87920,Manufacturing,"Manufacture of motor vehicles, trailers and semi-trailers",0.005982368,N/A,N/A
1929,Northern America,United States of America,7940000000,3.381,4.508,3.198,1.571,51376,87920,Manufacturing,Manufacture of other transport equipment,0.331339211,N/A,N/A
1929,Northern America,United States of America,7940000000,3.381,4.508,3.198,1.571,51376,87920,Manufacturing,Other manufacturing,0.159907641,N/A,N/A
46,Eastern Europe,Estonia,492307000,2.988,3.172,3,2.643,36653,89702,Manufacturing,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.928682768,Farming,Farming
46,Eastern Europe,Estonia,492307000,2.988,3.172,3,2.643,36653,89702,Manufacturing,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.928682768,Farming,Farming
46,Eastern Europe,Estonia,492307000,2.988,3.172,3,2.643,36653,89702,Manufacturing,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.928682768,Transportation,Transportation
46,Eastern Europe,Estonia,492307000,2.988,3.172,3,2.643,36653,89702,"Water Supply; Sewerage, Waste Management And Remediation Activities","Waste collection, recovery and disposal activities",0.049273762,Farming,Farming
46,Eastern Europe,Estonia,492307000,2.988,3.172,3,2.643,36653,89702,"Water Supply; Sewerage, Waste Management And Remediation Activities","Waste collection, recovery and disposal activities",0.049273762,Farming,Farming
46,Eastern Europe,Estonia,492307000,2.988,3.172,3,2.643,36653,89702,"Water Supply; Sewerage, Waste Management And Remediation Activities","Waste collection, recovery and disposal activities",0.049273762,Transportation,Transportation
46,Eastern Europe,Estonia,492307000,2.988,3.172,3,2.643,36653,89702,Transportation And Storage,"Warehousing, storage and support activities for transportation",0.02204347,Farming,Farming
46,Eastern Europe,Estonia,492307000,2.988,3.172,3,2.643,36653,89702,Transportation And Storage,"Warehousing, storage and support activities for transportation",0.02204347,Farming,Farming
46,Eastern Europe,Estonia,492307000,2.988,3.172,3,2.643,36653,89702,Transportation And Storage,"Warehousing, storage and support activities for transportation",0.02204347,Transportation,Transportation
1748,Northern America,United States of America,1400000000,3.119,3.9,3,1.857,19758,90611,Accommodation And Food Service Activities,Accommodation,1,N/A,N/A
2601,Northern America,United States of America,10333967000,2.595,3.521,2,1.643,18968,91901,Manufacturing,Other manufacturing,1,N/A,N/A
1432,Western Europe,United Kingdom of Great Britain and Northern Ireland,4120000000,3.28,3.76,3.17,2.548,67117.59,95402.05,Wholesale And Retail Trade,Retail trade,1,N/A,N/A
3217,Northern America,United States of America,2300000000,3.346,4,3.15,2.405,183000,97000,Manufacturing,Manufacture of chemicals and chemical products,1,N/A,N/A
2416,Northern America,United States of America,1078309000,3.038,3.291,2.988,2.643,13375,101806,Manufacturing,Manufacture of paper and paper products,0.5,Operation,Operation
2416,Northern America,United States of America,1078309000,3.038,3.291,2.988,2.643,13375,101806,Manufacturing,Manufacture of chemicals and chemical products,0.5,Operation,Operation
3634,Northern America,United States of America,2339226000,3.173,3.981,3.296,1.571,76338,106545,Accommodation And Food Service Activities,Accommodation,0.853722556,N/A,N/A
3634,Northern America,United States of America,2339226000,3.173,3.981,3.296,1.571,76338,106545,Human Health And Social Work Activities,"Creative, arts and entertainment activities",0.146277444,N/A,N/A
2605,Northern America,United States of America,3202053000,3.143,4.099,2.9,1.714,23200,107300,Manufacturing,"Manufacture of fabricated metal products, except machinery and equipment",0.265000757,N/A,N/A
2605,Northern America,United States of America,3202053000,3.143,4.099,2.9,1.714,23200,107300,Manufacturing,Manufacture of electrical equipment,0.734999243,N/A,N/A
3789,Northern America,United States of America,1761185000,3.346,3.708,2.993,3.119,63122,108288,Manufacturing,Manufacture of paper and paper products,0.5,Raw materials,Raw materials
3789,Northern America,United States of America,1761185000,3.346,3.708,2.993,3.119,63122,108288,Manufacturing,Manufacture of paper and paper products,0.5,Operation,Operation
3789,Northern America,United States of America,1761185000,3.346,3.708,2.993,3.119,63122,108288,Manufacturing,Manufacture of rubber and plastic products,0.5,Raw materials,Raw materials
3789,Northern America,United States of America,1761185000,3.346,3.708,2.993,3.119,63122,108288,Manufacturing,Manufacture of rubber and plastic products,0.5,Operation,Operation
1791,Western Europe,Netherlands,989000000,3.114,3.545,3,2.476,7019,108836,Manufacturing,Manufacture of chemicals and chemical products,0.5,Raw materials,Raw materials
1791,Western Europe,Netherlands,989000000,3.114,3.545,3,2.476,7019,108836,Manufacturing,Manufacture of chemicals and chemical products,0.5,Operation,Operation
1791,Western Europe,Netherlands,989000000,3.114,3.545,3,2.476,7019,108836,Manufacturing,Other manufacturing,0.5,Raw materials,Raw materials
1791,Western Europe,Netherlands,989000000,3.114,3.545,3,2.476,7019,108836,Manufacturing,Other manufacturing,0.5,Operation,Operation
10054,Northern America,United States of America,2307900000,2.867,3.71,2.801,1.429,512369,109701,Mining And Quarrying,Other mining and quarrying,0.216891219,N/A,N/A
10054,Northern America,United States of America,2307900000,2.867,3.71,2.801,1.429,512369,109701,Manufacturing,Manufacture of other non-metallic mineral products,0.093900273,N/A,N/A
10054,Northern America,United States of America,2307900000,2.867,3.71,2.801,1.429,512369,109701,Manufacturing,"Manufacture of fabricated metal products, except machinery and equipment",0.47231729,N/A,N/A
10054,Northern America,United States of America,2307900000,2.867,3.71,2.801,1.429,512369,109701,Manufacturing,Other manufacturing,0.216891219,N/A,N/A
3618,Northern America,United States of America,3750000000,3.093,4,3,1.571,56535,110884,Accommodation And Food Service Activities,Accommodation,1,N/A,N/A
2090,Northern America,United States of America,1542533000,3.481,4.145,2.865,3.024,309419,111164,Manufacturing,Manufacture of chemicals and chemical products,0.969387762,Manufacturing,Manufacturing
2090,Northern America,United States of America,1542533000,3.481,4.145,2.865,3.024,309419,111164,Manufacturing,Manufacture of basic pharmaceutical products and pharmaceutical preparations,0.030612238,Manufacturing,Manufacturing
3489,Western Europe,United Kingdom of Great Britain and Northern Ireland,1334100000,3.324,4.05,2.9,2.524,113811,111919,Manufacturing,Manufacture of chemicals and chemical products,1,Manufacturing,Manufacturing
3489,Western Europe,United Kingdom of Great Britain and Northern Ireland,1334100000,3.324,4.05,2.9,2.524,113811,111919,Manufacturing,Manufacture of chemicals and chemical products,1,Manufacturing,Manufacturing
1538,Western Europe,Netherlands,610000000,2.805,3.9,1.655,2.214,142884,118052,Manufacturing,Manufacture of basic pharmaceutical products and pharmaceutical preparations,1,Other,Other
2827,Northern America,United States of America,17700000000,2.629,3.093,2.85,1.529,17636,120793,Wholesale And Retail Trade,"Wholesale trade, except of motor vehicles and motorcycles",0.364448898,N/A,N/A
2827,Northern America,United States of America,17700000000,2.629,3.093,2.85,1.529,17636,120793,Information and communication,Publishing activities,0.364448898,N/A,N/A
2827,Northern America,United States of America,17700000000,2.629,3.093,2.85,1.529,17636,120793,"Professional, scientific and technical activities",Activities of head offices and management consultancy,0.271102203,N/A,N/A
3540,Western Europe,United Kingdom of Great Britain and Northern Ireland,1900000000,3.061,3.562,2.677,2.619,15339,123741,Manufacturing,Manufacture of basic pharmaceutical products and pharmaceutical preparations,0.355,Operation,Operation
3540,Western Europe,United Kingdom of Great Britain and Northern Ireland,1900000000,3.061,3.562,2.677,2.619,15339,123741,Manufacturing,Manufacture of basic pharmaceutical products and pharmaceutical preparations,0.355,Raw materials,Raw materials
3540,Western Europe,United Kingdom of Great Britain and Northern Ireland,1900000000,3.061,3.562,2.677,2.619,15339,123741,Manufacturing,Manufacture of rubber and plastic products,0.645,Operation,Operation
3540,Western Europe,United Kingdom of Great Britain and Northern Ireland,1900000000,3.061,3.562,2.677,2.619,15339,123741,Manufacturing,Manufacture of rubber and plastic products,0.645,Raw materials,Raw materials
1478,Western Europe,Germany,1636372108,2.621,2.466,2.517,3.024,344641,126727,Manufacturing,Manufacture of paper and paper products,1,Disposal ,Disposal 
1363,Northern America,United States of America,1900000000,3.166,3.688,2.5,3.024,101173,131121,Manufacturing,Manufacture of rubber and plastic products,0.5,Raw materials,Raw materials
1363,Northern America,United States of America,1900000000,3.166,3.688,2.5,3.024,101173,131121,Manufacturing,Other manufacturing,0.5,Raw materials,Raw materials
1843,Northern America,United States of America,1439800000,3.01,3.732,3.066,1.643,129280,131187,Mining And Quarrying,Mining of metal ores,0.208593786,Raw materials,Raw materials
1843,Northern America,United States of America,1439800000,3.01,3.732,3.066,1.643,129280,131187,Manufacturing,Manufacture of other non-metallic mineral products,0.145529472,Raw materials,Raw materials
1843,Northern America,United States of America,1439800000,3.01,3.732,3.066,1.643,129280,131187,Manufacturing,Manufacture of basic metals,0.582812428,Raw materials,Raw materials
1843,Northern America,United States of America,1439800000,3.01,3.732,3.066,1.643,129280,131187,Manufacturing,Manufacture of electrical equipment,0.063064314,Raw materials,Raw materials
2790,Northern America,United States of America,30300000000,3.02,3.8,2.94,1.714,344074,137440,Wholesale And Retail Trade,"Wholesale trade, except of motor vehicles and motorcycles",0.9151,N/A,N/A
2790,Northern America,United States of America,30300000000,3.02,3.8,2.94,1.714,344074,137440,Wholesale And Retail Trade,Retail trade,0.0849,N/A,N/A
10368,Northern America,United States of America,51600000000,2.902,3.604,2.896,1.643,58764,140005,Manufacturing,"Manufacture of computer, electronic and optical products",0.583549851,N/A,N/A
10368,Northern America,United States of America,51600000000,2.902,3.604,2.896,1.643,58764,140005,Information and communication,Publishing activities,0.416450149,N/A,N/A
1796,Northern America,United States of America,1440000000,3.201,3.75,2.981,2.476,10991,142319,Manufacturing,Manufacture of rubber and plastic products,1,Raw materials,Raw materials
1711,Western Europe,France,3331900000,2.886,3.695,2.948,1.357,106232,144872,Manufacturing,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.03030303,Raw materials,Raw materials
1711,Western Europe,France,3331900000,2.886,3.695,2.948,1.357,106232,144872,Manufacturing,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.03030303,Operation,Operation
1711,Western Europe,France,3331900000,2.886,3.695,2.948,1.357,106232,144872,Manufacturing,Manufacture of rubber and plastic products,0.045454545,Raw materials,Raw materials
1711,Western Europe,France,3331900000,2.886,3.695,2.948,1.357,106232,144872,Manufacturing,Manufacture of rubber and plastic products,0.045454545,Operation,Operation
1711,Western Europe,France,3331900000,2.886,3.695,2.948,1.357,106232,144872,Manufacturing,Other manufacturing,0.924242424,Raw materials,Raw materials
1711,Western Europe,France,3331900000,2.886,3.695,2.948,1.357,106232,144872,Manufacturing,Other manufacturing,0.924242424,Operation,Operation
2918,Northern America,United States of America,1450000000,2.955,3.36,2.707,2.524,259057,148507,Manufacturing,Manufacture of other non-metallic mineral products,1,N/A,N/A
1274,Western Europe,Spain,4617380000,3.09,3.9,3,1.738,24138,154895,Manufacturing,"Manufacture of motor vehicles, trailers and semi-trailers",1,Manufacturing,Manufacturing
1644,Western Europe,Switzerland,2000000000,3.445,4.067,2.6,3.338,190865,155446,Manufacturing,Manufacture of chemicals and chemical products,1,Other,Other
3351,Northern America,United States of America,8702604000,3.24,3.833,3.265,2.143,39715,158233,Wholesale And Retail Trade,Retail trade,1,End-use,End-use
3435,Northern America,United States of America,4730000000,3.057,4,3,1.429,63857.044,159892.851,Accommodation And Food Service Activities,Accommodation,1,Other,Other
1284,Western Europe,United Kingdom of Great Britain and Northern Ireland,3360300000,3.153,4.2,3,1.452,24136,162242,Manufacturing,"Manufacture of motor vehicles, trailers and semi-trailers",1,Other,Other
1284,Western Europe,United Kingdom of Great Britain and Northern Ireland,3360300000,3.153,4.2,3,1.452,24136,162242,Manufacturing,"Manufacture of motor vehicles, trailers and semi-trailers",1,Operation,Operation
102,Western Europe,Germany,1316803000,3.355,4.4,2.876,2.048,577624,170126,Manufacturing,Manufacture of chemicals and chemical products,1,Other,Other
4109,Western Europe,United Kingdom of Great Britain and Northern Ireland,13816800000,3.17,3.664,3.404,2,210164,175168,Manufacturing,Manufacture of furniture,0.315350395,Operation,Operation
4109,Western Europe,United Kingdom of Great Britain and Northern Ireland,13816800000,3.17,3.664,3.404,2,210164,175168,Wholesale And Retail Trade,Retail trade,0.684649605,Operation,Operation
1276,Northern America,United States of America,7310000000,3.309,3.929,2.873,2.714,212712,175456,Manufacturing,Manufacture of chemicals and chemical products,1,Operation,Operation
1327,Northern America,United States of America,925735000,2.861,3.36,2.849,1.976,350599,176658,Manufacturing,Manufacture of chemicals and chemical products,1,Manufacturing,Manufacturing
1813,Latin America,Mexico,6667600000,3.064,3.8,2.964,1.857,91346,176823,Manufacturing,"Manufacture of motor vehicles, trailers and semi-trailers",1,Operation,Operation
2998,Northern America,United States of America,5152500000,2.628,3.364,2.379,1.6,285855,188735,Manufacturing,Manufacture of beverages,1,Other,Other
3989,Northern America,United States of America,11800000000,3.026,3.16,3.5,2.214,387349,190200,Manufacturing,"Manufacture of fabricated metal products, except machinery and equipment",1,Operation,Operation
4092,Western Europe,Switzerland,17000000000,3.291,3.929,3.033,2.452,406000,196000,"Agriculture, Forestry And Fishing","Crop and animal production, hunting and related service activities",0.222189506,Operation,Operation
4092,Western Europe,Switzerland,17000000000,3.291,3.929,3.033,2.452,406000,196000,Manufacturing,Manufacture of chemicals and chemical products,0.777810494,Operation,Operation
3148,Western Europe,France,1360000000,3.143,3.939,2.346,2.667,65556,203288,Manufacturing,Manufacture of chemicals and chemical products,0.3864,N/A,N/A
3148,Western Europe,France,1360000000,3.143,3.939,2.346,2.667,65556,203288,Manufacturing,Manufacture of basic pharmaceutical products and pharmaceutical preparations,0.6136,N/A,N/A
3694,Western Europe,France,9240000000,2.23,2.471,2,2.071,24215,205362,Wholesale And Retail Trade,"Wholesale trade, except of motor vehicles and motorcycles",0.189648929,N/A,N/A
3694,Western Europe,France,9240000000,2.23,2.471,2,2.071,24215,205362,Information and communication,Telecommunications,0.472499286,N/A,N/A
3694,Western Europe,France,9240000000,2.23,2.471,2,2.071,24215,205362,Information and communication,Information service activities,0.151448929,N/A,N/A
3694,Western Europe,France,9240000000,2.23,2.471,2,2.071,24215,205362,Information and communication,"Computer programming, consultancy and related activities",0.186402857,N/A,N/A
1401,Northern America,United States of America,14700000000,3.089,3.9,2.9,1.857,54917,208413,Manufacturing,"Manufacture of motor vehicles, trailers and semi-trailers",1,Other,Other
1296,Western Europe,Italy,527797000,2.884,3.1,2.8,2.595,1651,213461,"Professional, scientific and technical activities",Activities of head offices and management consultancy,1,Transportation,Transportation
1296,Western Europe,Italy,527797000,2.884,3.1,2.8,2.595,1651,213461,"Professional, scientific and technical activities",Activities of head offices and management consultancy,1,End-use,End-use
3592,Northern America,United States of America,6362900000,3.649,3.775,4.857,1.943,64080,215068,"Agriculture, Forestry And Fishing","Crop and animal production, hunting and related service activities",0.063878628,Operation,Operation
3592,Northern America,United States of America,6362900000,3.649,3.775,4.857,1.943,64080,215068,Accommodation And Food Service Activities,Accommodation,0.038004895,Operation,Operation
3592,Northern America,United States of America,6362900000,3.649,3.775,4.857,1.943,64080,215068,Human Health And Social Work Activities,Gambling and betting activities,0.898116477,Operation,Operation
3723,Western Europe,United Kingdom of Great Britain and Northern Ireland,18400000000,3.332,4.007,3.311,2.143,195846,223116,Wholesale And Retail Trade,Retail trade,1,Farming,Farming
972,Western Europe,Italy,16300000000,2.218,2.407,2.056,2.071,104418,232269,Information and communication,Telecommunications,0.727491667,N/A,N/A
972,Western Europe,Italy,16300000000,2.218,2.407,2.056,2.071,104418,232269,Information and communication,Information service activities,0.272508333,N/A,N/A
1283,Western Europe,United Kingdom of Great Britain and Northern Ireland,25600000000,3.23,3.781,3.152,2.333,345723,238147,Mining And Quarrying,Extraction of crude petroleum and natural gas,0.145158079,Farming,Farming
1283,Western Europe,United Kingdom of Great Britain and Northern Ireland,25600000000,3.23,3.781,3.152,2.333,345723,238147,Mining And Quarrying,Extraction of crude petroleum and natural gas,0.145158079,End-use,End-use
1283,Western Europe,United Kingdom of Great Britain and Northern Ireland,25600000000,3.23,3.781,3.152,2.333,345723,238147,Mining And Quarrying,Extraction of crude petroleum and natural gas,0.145158079,Manufacturing,Manufacturing
1283,Western Europe,United Kingdom of Great Britain and Northern Ireland,25600000000,3.23,3.781,3.152,2.333,345723,238147,Mining And Quarrying,Extraction of crude petroleum and natural gas,0.145158079,End-use,End-use
1283,Western Europe,United Kingdom of Great Britain and Northern Ireland,25600000000,3.23,3.781,3.152,2.333,345723,238147,Mining And Quarrying,Extraction of crude petroleum and natural gas,0.145158079,Operation,Operation
1283,Western Europe,United Kingdom of Great Britain and Northern Ireland,25600000000,3.23,3.781,3.152,2.333,345723,238147,Manufacturing,Manufacture of wearing apparel,0.059838934,Farming,Farming
1283,Western Europe,United Kingdom of Great Britain and Northern Ireland,25600000000,3.23,3.781,3.152,2.333,345723,238147,Manufacturing,Manufacture of wearing apparel,0.059838934,End-use,End-use
1283,Western Europe,United Kingdom of Great Britain and Northern Ireland,25600000000,3.23,3.781,3.152,2.333,345723,238147,Manufacturing,Manufacture of wearing apparel,0.059838934,Manufacturing,Manufacturing
1283,Western Europe,United Kingdom of Great Britain and Northern Ireland,25600000000,3.23,3.781,3.152,2.333,345723,238147,Manufacturing,Manufacture of wearing apparel,0.059838934,End-use,End-use
1283,Western Europe,United Kingdom of Great Britain and Northern Ireland,25600000000,3.23,3.781,3.152,2.333,345723,238147,Manufacturing,Manufacture of wearing apparel,0.059838934,Operation,Operation
1283,Western Europe,United Kingdom of Great Britain and Northern Ireland,25600000000,3.23,3.781,3.152,2.333,345723,238147,Manufacturing,"Manufacture of computer, electronic and optical products",0.059838934,Farming,Farming
1283,Western Europe,United Kingdom of Great Britain and Northern Ireland,25600000000,3.23,3.781,3.152,2.333,345723,238147,Manufacturing,"Manufacture of computer, electronic and optical products",0.059838934,End-use,End-use
1283,Western Europe,United Kingdom of Great Britain and Northern Ireland,25600000000,3.23,3.781,3.152,2.333,345723,238147,Manufacturing,"Manufacture of computer, electronic and optical products",0.059838934,Manufacturing,Manufacturing
1283,Western Europe,United Kingdom of Great Britain and Northern Ireland,25600000000,3.23,3.781,3.152,2.333,345723,238147,Manufacturing,"Manufacture of computer, electronic and optical products",0.059838934,End-use,End-use
1283,Western Europe,United Kingdom of Great Britain and Northern Ireland,25600000000,3.23,3.781,3.152,2.333,345723,238147,Manufacturing,"Manufacture of computer, electronic and optical products",0.059838934,Operation,Operation
1283,Western Europe,United Kingdom of Great Britain and Northern Ireland,25600000000,3.23,3.781,3.152,2.333,345723,238147,Wholesale And Retail Trade,Retail trade,0.735164052,Farming,Farming
1283,Western Europe,United Kingdom of Great Britain and Northern Ireland,25600000000,3.23,3.781,3.152,2.333,345723,238147,Wholesale And Retail Trade,Retail trade,0.735164052,End-use,End-use
1283,Western Europe,United Kingdom of Great Britain and Northern Ireland,25600000000,3.23,3.781,3.152,2.333,345723,238147,Wholesale And Retail Trade,Retail trade,0.735164052,Manufacturing,Manufacturing
1283,Western Europe,United Kingdom of Great Britain and Northern Ireland,25600000000,3.23,3.781,3.152,2.333,345723,238147,Wholesale And Retail Trade,Retail trade,0.735164052,End-use,End-use
1283,Western Europe,United Kingdom of Great Britain and Northern Ireland,25600000000,3.23,3.781,3.152,2.333,345723,238147,Wholesale And Retail Trade,Retail trade,0.735164052,Operation,Operation
10282,Northern America,United States of America,2190000000,3.255,3.946,2.708,2.667,331192,243753,Manufacturing,Manufacture of chemicals and chemical products,1,Manufacturing,Manufacturing
10282,Northern America,United States of America,2190000000,3.255,3.946,2.708,2.667,331192,243753,Manufacturing,Manufacture of chemicals and chemical products,1,Operation,Operation
2901,Northern America,United States of America,3874140000,2.757,2.745,3.108,2.357,71217,266271,Manufacturing,Manufacture of rubber and plastic products,1,Raw materials,Raw materials
2901,Northern America,United States of America,3874140000,2.757,2.745,3.108,2.357,71217,266271,Manufacturing,Manufacture of rubber and plastic products,1,Operation,Operation
2084,Western Europe,France,26974200000,2.592,3.262,2.796,1.143,106000,283000,Manufacturing,"Manufacture of fabricated metal products, except machinery and equipment",0.0591,N/A,N/A
2084,Western Europe,France,26974200000,2.592,3.262,2.796,1.143,106000,283000,Manufacturing,Manufacture of electrical equipment,0.3967,N/A,N/A
2084,Western Europe,France,26974200000,2.592,3.262,2.796,1.143,106000,283000,Manufacturing,"Manufacture of motor vehicles, trailers and semi-trailers",0.5442,N/A,N/A
1762,Northern America,United States of America,4440000000,3.059,3.9,2.439,2.286,175807,302607,Manufacturing,Manufacture of basic pharmaceutical products and pharmaceutical preparations,0.5,Other,Other
1762,Northern America,United States of America,4440000000,3.059,3.9,2.439,2.286,175807,302607,"Professional, scientific and technical activities",Veterinary activities,0.5,Other,Other
3035,Northern America,United States of America,1186077000,3.558,4.875,3,1.857,559769,310903,Mining And Quarrying,Extraction of crude petroleum and natural gas,0.333333333,N/A,N/A
3035,Northern America,United States of America,1186077000,3.558,4.875,3,1.857,559769,310903,"Electricity, Gas, Steam And Air Conditioning Supply","Electricity, gas, steam and air conditioning supply",0.333333333,N/A,N/A
3035,Northern America,United States of America,1186077000,3.558,4.875,3,1.857,559769,310903,Transportation And Storage,Land transport and transport via pipelines,0.333333333,N/A,N/A
1263,Western Europe,United Kingdom of Great Britain and Northern Ireland,28300000000,3.553,4.709,3.153,1.952,44840,311882,Wholesale And Retail Trade,Retail trade,0.949929909,End-use,End-use
1263,Western Europe,United Kingdom of Great Britain and Northern Ireland,28300000000,3.553,4.709,3.153,1.952,44840,311882,Accommodation And Food Service Activities,Food and beverage service activities,0.050070091,End-use,End-use
1207,Eastern Europe,Czechia,1114065013,2.646,3.8,1.75,1.643,13722,370328,Manufacturing,Manufacture of basic pharmaceutical products and pharmaceutical preparations,1,Manufacturing,Manufacturing
1207,Eastern Europe,Czechia,1114065013,2.646,3.8,1.75,1.643,13722,370328,Manufacturing,Manufacture of basic pharmaceutical products and pharmaceutical preparations,1,Operation,Operation
2774,Northern America,United States of America,66500000000,3.805,4.518,3.769,2.571,517000,464000,Manufacturing,Manufacture of other transport equipment,0.800658345,N/A,N/A
2774,Northern America,United States of America,66500000000,3.805,4.518,3.769,2.571,517000,464000,Manufacturing,"Repair, maintenance and installation of machinery and equipment",0.099670828,N/A,N/A
2774,Northern America,United States of America,66500000000,3.805,4.518,3.769,2.571,517000,464000,Administrative And Support Service Activities,Public administration and defence; compulsory social security,0.099670828,N/A,N/A
1205,Western Europe,Switzerland,5305365000,2.879,3.25,2.5,2.667,637605,503162,Manufacturing,"Manufacture of fabricated metal products, except machinery and equipment",1,N/A,N/A
1314,Western Europe,Netherlands,5130000000,3,3.602,2.653,2.333,598000,640000,Manufacturing,Manufacture of chemicals and chemical products,1,Manufacturing,Manufacturing
1314,Western Europe,Netherlands,5130000000,3,3.602,2.653,2.333,598000,640000,Manufacturing,Manufacture of chemicals and chemical products,1,Operation,Operation
2098,Western Europe,Germany,41400000000,3.228,4.254,2.692,2.024,229000,649000,Manufacturing,Manufacture of machinery and equipment n.e.c.,0.023700459,End-use,End-use
2098,Western Europe,Germany,41400000000,3.228,4.254,2.692,2.024,229000,649000,Manufacturing,Manufacture of machinery and equipment n.e.c.,0.023700459,End-use,End-use
2098,Western Europe,Germany,41400000000,3.228,4.254,2.692,2.024,229000,649000,Manufacturing,"Manufacture of motor vehicles, trailers and semi-trailers",0.952599081,End-use,End-use
2098,Western Europe,Germany,41400000000,3.228,4.254,2.692,2.024,229000,649000,Manufacturing,"Manufacture of motor vehicles, trailers and semi-trailers",0.952599081,End-use,End-use
2098,Western Europe,Germany,41400000000,3.228,4.254,2.692,2.024,229000,649000,Manufacturing,Manufacture of other transport equipment,0.023700459,End-use,End-use
2098,Western Europe,Germany,41400000000,3.228,4.254,2.692,2.024,229000,649000,Manufacturing,Manufacture of other transport equipment,0.023700459,End-use,End-use
1289,Northern America,Canada,10000000000,2.773,3.338,2.925,1.571,534314,715990,Manufacturing,Manufacture of electrical equipment,1,End-use,End-use
1750,Northern America,United States of America,5510000000,2.994,3.875,2.56,1.929,631252,862769,Manufacturing,Manufacture of rubber and plastic products,0.5,N/A,N/A
1750,Northern America,United States of America,5510000000,2.994,3.875,2.56,1.929,631252,862769,Manufacturing,Other manufacturing,0.5,N/A,N/A
4090,Northern America,United States of America,55100000000,2.425,2.629,2.354,2.143,431504,1105788,Wholesale And Retail Trade,Retail trade,0.195180176,N/A,N/A
4090,Northern America,United States of America,55100000000,2.425,2.629,2.354,2.143,431504,1105788,Information and communication,"Programming, broadcasting, news agency and other content distribution activities",0.257502042,N/A,N/A
4090,Northern America,United States of America,55100000000,2.425,2.629,2.354,2.143,431504,1105788,Information and communication,Telecommunications,0.515004085,N/A,N/A
4090,Northern America,United States of America,55100000000,2.425,2.629,2.354,2.143,431504,1105788,"Professional, scientific and technical activities","Activities of advertising, market research and public relations",0.032313697,N/A,N/A
4098,Western Europe,Norway,10200000000,2.358,2.354,3,1.595,250372,1503357,Manufacturing,Manufacture of paper and paper products,1,Other,Other
4098,Western Europe,Norway,10200000000,2.358,2.354,3,1.595,250372,1503357,Manufacturing,Manufacture of paper and paper products,1,Operation,Operation
4098,Western Europe,Norway,10200000000,2.358,2.354,3,1.595,250372,1503357,Manufacturing,Manufacture of paper and paper products,1,Operation,Operation
